date,day,month,latitude,longitude,elevation,canopy_height,instrument_height,biom_croplands,biom_dbf,biom_enf,biom_grasslands,winter,spring,summer,fall,NEE_VUT_USTAR50_DAY,RECO_DT_VUT_USTAR50,GPP_DT_VUT_USTAR50,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,CLr,EVI,EVI2,LSWI,MNDVI,MNDWI,NDII,NDVI,H_F_MDS,LE_F_MDS,LW_IN_F,PA_F,P_F,SW_IN_F,TA_F,VPD_F,WS_F,B1_trend,B1_season,B1_residual,B2_trend,B2_season,B2_residual,B3_trend,B3_season,B3_residual,B4_trend,B4_season,B4_residual,B5_trend,B5_season,B5_residual,B6_trend,B6_season,B6_residual,B7_trend,B7_season,B7_residual,B8_trend,B8_season,B8_residual,B8A_trend,B8A_season,B8A_residual,B9_trend,B9_season,B9_residual,B11_trend,B11_season,B11_residual,B12_trend,B12_season,B12_residual,CLr_trend,CLr_season,CLr_residual,EVI_trend,EVI_season,EVI_residual,EVI2_trend,EVI2_season,EVI2_residual,LSWI_trend,LSWI_season,LSWI_residual,MNDVI_trend,MNDVI_season,MNDVI_residual,MNDWI_trend,MNDWI_season,MNDWI_residual,NDII_trend,NDII_season,NDII_residual,NDVI_trend,NDVI_season,NDVI_residual,H_F_MDS_trend,H_F_MDS_season,H_F_MDS_residual,LE_F_MDS_trend,LE_F_MDS_season,LE_F_MDS_residual,LW_IN_F_trend,LW_IN_F_season,LW_IN_F_residual,PA_F_trend,PA_F_season,PA_F_residual,P_F_trend,P_F_season,P_F_residual,SW_IN_F_trend,SW_IN_F_season,SW_IN_F_residual,TA_F_trend,TA_F_season,TA_F_residual,VPD_F_trend,VPD_F_season,VPD_F_residual,WS_F_trend,WS_F_season,WS_F_residual
2020-03-17,17,3,52.08656,11.22235,193,33.0,45.0,0,1,0,0,0,1,0,0,0.524012,1.95189,0.609686,0.025071407,0.035804197,0.046375517,0.060193393,0.08565761,0.120332815,0.13970338,0.16537054,0.17152977,0.1677713,0.19614917,0.14010695,0.5636072,0.20944516,0.20051193,-0.116193675,0.21941453,-0.6373774,0.083726294,0.46837974,58.7664,20.9532,305.833,99.906,0.0,173.357,10.61,5.488,2.701,0.02411911442027895,0.0010951769086768434,-0.00014288432895579253,0.03380604636328182,0.0012376479388966233,0.0007605026978215607,0.0469991601469198,-0.002328323710101702,0.001704680563181897,0.05154164663894963,0.0013182880298360147,0.007333458331214349,0.08784587864036347,-0.0043267599357894055,0.002138491295425926,0.1385170337102341,-0.005827339815328485,-0.012356878894905637,0.16130773831375883,-0.0057037079959487485,-0.0159006503178101,0.18601535818510426,-0.006950737978473645,-0.013694080206630599,0.19271254675628907,-0.006972611569325129,-0.014210165186963941,0.192170800407785,-0.009943358273213515,-0.01445614213457147,0.18374371423115074,-0.0013102451965550034,0.013715700965404282,0.12039944373603793,0.0021968366190996155,0.01751066964486246,0.8122607721045609,0.1085416576673958,-0.3571952297719568,0.2685785707547147,-0.015842601133841925,-0.04329080962087278,0.2529464668715984,-0.01686752776146758,-0.035567009110130804,-0.013962389241186786,-0.012884811744589976,-0.08934647401422324,0.2739499540096384,-0.0015602431005968325,-0.052975180909041575,-0.6024649134003519,-0.012596479901215879,-0.022316006698432145,0.2070856136690873,-0.02049704622056596,-0.10286227344852132,0.5531006222562306,-0.02375219077435563,-0.06096869148187495,23.65173138368644,4.240494226837739,30.87417438947582,22.34477823011249,10.760412913325057,-12.151991143437547,294.45350014543936,-0.7501598180439895,12.129659672604646,98.8079373298388,0.34436682940894664,0.7536958407522718,1.3393628815975802,-1.0078462491849227,-0.3315166324126575,140.53391115751947,29.97789452309815,2.8451943193823865,6.635016417199248,1.1438651167701792,2.8311184660305724,3.787659598332219,0.051269608350289604,1.6490707933174917,3.382383213535896,-0.17871925268486455,-0.5026639608510313
2020-03-18,18,3,52.08656,11.22235,193,33.0,45.0,0,1,0,0,0,1,0,0,1.64715,2.25644,0.525147,0.025850762,0.03576928,0.047001664,0.06072919,0.086481325,0.12106176,0.14043815,0.16599649,0.1720825,0.16825925,0.19779891,0.14052635,0.5624879,0.20950978,0.20032445,-0.11617935,0.2190959,-0.63455546,0.08383455,0.46633253,44.4686,20.2816,290.562,99.778,0.0,176.587,11.391,7.151,2.989,0.024164855889533172,0.0011527856366193477,0.0005331204738474801,0.0337744596251401,0.0010214837318299555,0.000973336643029947,0.047218049264663095,-0.0023801455590643722,0.002163760294401275,0.05139585788590547,0.0014026423136880143,0.007930689800406517,0.08817368001236577,-0.004309055817366486,0.0026167008050007184,0.1398764959261489,-0.006063291028271495,-0.012751444897877412,0.1629851702491419,-0.00610907105844214,-0.01643794919069974,0.1876464989978343,-0.007427006920045453,-0.014223002077788871,0.19434391047453523,-0.007403658701275502,-0.014857751773259736,0.19378570102977655,-0.010425035520020609,-0.015101415509755939,0.18392192782094702,-0.0011235569577227977,0.015000539136775765,0.12021848194692014,0.002234758619540089,0.018073109433539764,0.8266095840098386,0.1113949167713059,-0.3755166007811445,0.27177065928827465,-0.01741424632943956,-0.04484663295883509,0.25586019095991336,-0.01746887759161914,-0.038066863368294235,-0.010434339466902733,-0.01387009012318888,-0.09187492040990838,0.2765455345806828,-0.0023427211110450337,-0.05510691346963778,-0.6010973256355614,-0.01295914549615382,-0.020498988868284718,0.2111597220346579,-0.021273836102258626,-0.1060513359323993,0.556061986525324,-0.024590186893820205,-0.0651392696315038,24.558015727205536,-1.7312564380523745,21.641840710846843,22.85145063015259,1.2254531551682533,-3.7953037853208436,294.50485223408435,-2.091259506761862,-1.8515927273224975,98.81017105312917,0.384544051533298,0.5832848953375418,1.3448202258393813,11.99161996239241,-13.33644018823179,142.66757589366495,16.180582739271614,17.73884136706343,6.7099424695427805,1.5352441783601294,3.1458133520970906,3.8393808739746578,0.7875505524628621,2.5240685735624795,3.370073381276119,-0.20995390793826038,-0.17111947333785915
2020-03-19,19,3,52.08656,11.22235,193,33.0,45.0,0,1,0,0,0,1,0,0,1.68274,2.1941,0.342458,0.02670034,0.035749532,0.047625847,0.061274797,0.087378,0.12182271,0.14121836,0.1666599,0.17268497,0.16884223,0.19945166,0.14082836,0.56102884,0.20950721,0.2001318,-0.11585744,0.2186824,-0.6316389,0.08450121,0.4643429,24.6824,9.69227,333.681,99.701,0.0,98.418,10.105,3.789,2.383,0.024208600300058582,0.0012594390210647216,0.0012323006788766966,0.03373961644259326,0.0008090195285963719,0.0012008960288103707,0.047432900402178985,-0.0024011708306732734,0.0025941174284942886,0.051237792522658455,0.00148070328493151,0.008556301192410035,0.08849717392367563,-0.0042475922879296685,0.0031284183642540375,0.14126186586695103,-0.006225936987663488,-0.01321321887928753,0.1647032587555752,-0.006423419089271799,-0.01706147966630342,0.18931659009830473,-0.007792112246076344,-0.014864577852228389,0.19601487593899963,-0.007728277556919013,-0.015601628382080623,0.19544287013306677,-0.01077850205910787,-0.01582213807395888,0.18407602090847675,-0.0008859094912552778,0.016261548582778534,0.12001151318263464,0.00226415301826747,0.018552693799097908,0.841606223127951,0.11382450638447392,-0.39440188951242494,0.27505853298607114,-0.01880617057792502,-0.04674515240814611,0.25885847845668475,-0.017916862325354735,-0.04080981613133,-0.0067701825931195565,-0.01483909718081047,-0.09424816022606998,0.27923337319347113,-0.0031218216567339228,-0.05742915153673722,-0.599708665869667,-0.013200648421225297,-0.018729585709107766,0.21538413170635862,-0.02196437121188124,-0.10891855049447738,0.559117938071261,-0.02529464784423838,-0.06948039022702257,25.456176559954784,-5.068335712732477,4.294559152777694,23.370847333593492,5.4274430057406695,-19.10602033933416,294.5657938453079,4.457074609934614,34.65813154475745,98.81287361727236,-0.05036305687508846,0.9384894396027192,1.3507675441405045,-0.8569514087803238,-0.49381613536018065,144.79066306725122,20.19238449672144,-66.56504756397266,6.785684652348179,2.364716362190511,0.9545989854613106,3.8908373630228037,1.676788260345281,-1.7786256233680846,3.357411780368413,0.10291488826306519,-1.077326668631478
2020-03-20,20,3,52.08656,11.22235,193,33.0,45.0,0,1,0,0,0,1,0,0,1.20507,1.61481,0.050012,0.027589697,0.035747144,0.048242465,0.061815098,0.08832656,0.12262035,0.14204752,0.16737269,0.17334332,0.16952299,0.20110255,0.14103317,0.5595242,0.20953774,0.20001258,-0.11522905,0.21825786,-0.6286804,0.08568369,0.46252203,-12.335,10.5481,329.691,99.805,3.1,23.919,5.22,1.327,2.485,0.02425021422410332,0.0014069073306374673,0.0019325754452592138,0.03370149371701668,0.0005997900380974837,0.001445860244885834,0.04764331950920158,-0.002395132776043148,0.0029942782668415657,0.0510676028528325,0.0015467818614323856,0.009200713285735108,0.08881583416797459,-0.004150258541685561,0.003660984373710971,0.1426726189311365,-0.0063201205563716365,-0.013732148374764858,0.16646170332512697,-0.006651879883584346,-0.017762303441542615,0.19102534237231716,-0.00805153901935667,-0.015601113352960494,0.19772517659565622,-0.00795168248389842,-0.016430174111757817,0.19714190425984926,-0.011010179322127178,-0.01660873493772208,0.18420622836974013,-0.00060142327187112,0.01749774490213099,0.11977887624116516,0.0022891317823635557,0.018965161976471287,0.8572602977928343,0.11582771935091342,-0.4135638171437477,0.27844140234676845,-0.02000318921669185,-0.048900473130076616,0.26194074460986194,-0.0182112166765013,-0.043716947933360645,-0.002973040782404234,-0.01578381021301864,-0.09647219900457712,0.2820135745998288,-0.003873777401192042,-0.05988193719863674,-0.5983021463683147,-0.013339387806873366,-0.017038865824811955,0.21975513711662384,-0.022580017813787875,-0.11149142930283595,0.5622661091341031,-0.025837159702527947,-0.07390691943157524,26.3459167384107,-7.284975887783053,-31.39594085062765,23.903012682216552,-1.2959106903626534,-12.059001991853899,294.636033732361,5.864765447836023,29.190200819802953,98.81606224820884,-0.054997287004502717,1.0439350387956665,1.3571257887773374,-0.8358365444296728,2.5787107556523354,146.90349066442624,-11.659324225304765,-111.32516643912147,6.8622094588861,1.4323456737608877,-3.0745551326469878,3.94202652996159,0.8263092085523985,-3.4413357385139887,3.3444089098977425,0.22036700520568017,-1.079775915103423
2020-03-21,21,3,52.08656,11.22235,193,33.0,45.0,0,1,0,0,0,1,0,0,0.372597,1.20136,0.200485,0.028489994,0.03576416,0.04884615,0.062336244,0.089306876,0.12345859,0.14292842,0.16814534,0.1740629,0.17030351,0.2027467,0.14116088,0.55824244,0.20969297,0.20003837,-0.11429983,0.21789879,-0.6257317,0.08733582,0.4609707,26.7574,14.6162,259.929,100.18,0.0,151.429,2.13,2.323,3.757,0.024289572472865367,0.001584805185856114,0.0026156163412785205,0.0336600674483317,0.0003789762957337163,0.0017251162559345848,0.047848916351593496,-0.002374383300328464,0.0033716169487349665,0.05088545643194784,0.001587457211873048,0.00986333035617911,0.08912913278401244,-0.004029446313364636,0.004207189529352187,0.1441081872445164,-0.006328111356337226,-0.014321485888179164,0.16826012356891096,-0.0067712607393464784,-0.018560442829564483,0.19277239174928504,-0.008195330539146043,-0.016431721210139,0.19947447003784416,-0.008047610687053272,-0.01736395935079091,0.19888232718918963,-0.01110435066671134,-0.017474466522478305,0.18431282462600498,-0.00025727635108134924,0.018691151725076377,0.11952094545297462,0.0023221993492109206,0.019317735197814462,0.8735810272851124,0.11768548716321227,-0.4330240744483247,0.28191830000685086,-0.02095878919113256,-0.0512665408157183,0.2651062661247619,-0.018310859970467334,-0.04675703615429458,0.0009537786321661221,-0.01669073846441712,-0.09856287016774902,0.28488612837333693,-0.004527293925706906,-0.06246004444763001,-0.5968810499526356,-0.013454109809731017,-0.015396540237633372,0.2242688757013646,-0.023130837867476755,-0.11380221783388786,0.5655040384049133,-0.026133523047798753,-0.07839981535711449,27.226839069831765,3.880074242618213,-4.349513312449979,24.447988397300655,3.4037648685308266,-13.235553265831483,294.7153298449795,2.536364570989254,-37.32269441596878,98.81974439836604,0.19244585913960807,1.1678097424943559,1.3638138896041754,-1.189451732946467,-0.17436215665770827,149.00631881777818,10.531258306710507,-8.108577124488676,6.939499988944017,0.4922826974135997,-5.301782686357617,3.992957649560214,0.7067742551499068,-2.376731904710121,3.3310779213536086,0.2164858517411158,0.20943622690527564
2020-03-22,22,3,52.08656,11.22235,193,33.0,45.0,0,1,0,0,0,1,0,0,0.371524,0.879867,0.220993,0.029373992,0.035802484,0.04943179,0.06282564,0.090299815,0.1243405,0.14386308,0.16898708,0.17484815,0.17118493,0.20437911,0.14123148,0.55742687,0.21005589,0.20027395,-0.11307999,0.21767445,-0.62284344,0.08940782,0.45977923,36.9211,21.5302,224.98,100.682,0.0,208.593,0.377,3.108,3.266,0.02432656012204471,0.001775981171595775,0.0032714507063595147,0.033615312688818774,0.00014523242007628433,0.002041938891104947,0.0480493079428165,-0.00233975755606505,0.0037222396132485583,0.05069153513748726,0.0016009712827896431,0.010533133579723096,0.08943654285190368,-0.003885367038200728,0.004748639186297046,0.14556796208256095,-0.006248668605054498,-0.014978793477506441,0.17009805998819547,-0.006780406017115119,-0.01945457397108033,0.19455730149592204,-0.00821511647410637,-0.01735510502181567,0.20126233860396275,-0.008014048979507915,-0.01840013962445483,0.20066359301592585,-0.011057804246028686,-0.018420858769897158,0.18439612217006998,0.00014467592893146152,0.01983831190099855,0.11923812852082208,0.0023668377441461723,0.019626513735031742,0.8905772448983479,0.1194073377336867,-0.4525577126320346,0.2854880826170845,-0.021647700212493886,-0.053784492404590656,0.2683541829286137,-0.018199276892813636,-0.049880956035800034,0.0050067962511038365,-0.017523939091414094,-0.10056284715968974,0.2878509048732811,-0.005057214405561767,-0.06511924046771933,-0.5954487039411681,-0.01356472797825256,-0.013830008080579326,0.2289213432195562,-0.023591194581567894,-0.11592232863798832,0.5688291851227741,-0.02614332964003867,-0.08290662548273547,28.098375359393806,7.49732869026842,1.3253959503377786,25.00573177374085,12.223269902940553,-15.698801676681404,294.80346943056975,-1.5902608936250657,-68.23320853694469,98.82391698313421,0.5270166805737054,1.331066336292082,1.3707539466832528,-1.154730906127831,-0.21602304055542176,151.09906735133765,16.826031349373952,40.66790129928839,7.017541853388715,0.5889376473502392,-7.229479500738954,4.043633512680833,0.30769005498697755,-1.2433235676678103,3.3174386570125747,0.10991977193504757,-0.1613584289476222
2020-03-23,23,3,52.08656,11.22235,193,33.0,45.0,0,1,0,0,0,1,0,0,0.331919,0.725243,0.180842,0.030085705,0.035837345,0.04992116,0.063239336,0.09117081,0.124990866,0.1445188,0.16974264,0.17539603,0.17184283,0.20606288,0.14129403,0.55599606,0.21070082,0.2007771,-0.11213727,0.21733457,-0.62058794,0.09135454,0.45895055,54.3234,15.5168,222.255,100.921,0.0,214.851,0.45,3.918,3.324,0.024361074017854218,0.001956016007651232,0.003768614974494551,0.033567203408166296,-0.00010163914066595165,0.002371780732499655,0.048244121666210366,-0.002301059630299614,0.003978097964089246,0.050486034057369185,0.0015810630226134597,0.011172238920017348,0.08973754095242772,-0.003737330989945092,0.0051706000375173755,0.14705129605439662,-0.006125891755467362,-0.01593453829892927,0.17197497469255973,-0.006731830359478091,-0.02072434433308165,0.19637956413551833,-0.00813884346720037,-0.018498080668317957,0.20308828993754013,-0.007901489797349134,-0.019790770140190983,0.20248508875427704,-0.010921617595097698,-0.019720641159179347,0.18445646957861028,0.0006039037776899508,0.021002506643699764,0.11893086415636152,0.002427886500332132,0.019935279343306342,0.9082573970937959,0.12080241641405008,-0.473063753507846,0.2891494327630797,-0.022067341373192887,-0.0563812713898868,0.2716834997452726,-0.01788809466764014,-0.0530183050776325,0.009182374273970199,-0.018336481049442473,-0.10298316322452772,0.2909076518384392,-0.005491356582241012,-0.06808172525619818,-0.5940084553596161,-0.013736785031482209,-0.012842699608901609,0.23370840926433342,-0.024022812031302306,-0.11833105723303111,0.5722389431974307,-0.02586440092067098,-0.08742399227675973,28.959896945758246,16.118036511503878,9.245466542737873,25.576223845674214,4.853949694160302,-14.913373539834517,294.9002283433076,-15.639937713772028,-57.00529062953558,98.82856872840091,0.5781337439141824,1.514297527684917,1.3778626665509521,-0.3619208276158535,-1.0159418389350987,153.18148268312868,35.18884254148416,26.480674775387143,7.096310520223377,-0.44617350518458093,-6.200137015038797,4.094049411926105,-0.19805988527651175,0.022010473350406734,3.3035146785667204,-0.15597066563343104,0.1764559870667104
2020-03-24,24,3,52.08656,11.22235,193,33.0,45.0,0,1,0,0,0,1,0,0,0.71223,0.616876,0.144461,0.030647663,0.035879817,0.050335824,0.06357888,0.09194419,0.12551028,0.14501545,0.17047681,0.17581885,0.17239279,0.20776856,0.14135784,0.5546064,0.21169351,0.20159875,-0.111293465,0.21704534,-0.61882687,0.09329464,0.4585816,56.9565,19.6582,226.799,100.683,0.0,218.511,1.354,4.235,3.472,0.024393023817955547,0.0021239285199983254,0.0041307106620461255,0.03351571229872678,-0.00034158378288532185,0.0027056884841585374,0.04843299807942478,-0.002257946890602118,0.004160772811177341,0.05026916028624933,0.0015415959160094647,0.011768123797741212,0.09003160936915827,-0.003582159832586964,0.005494740463428682,0.14855750503413756,-0.0059592864827117875,-0.017087938551425763,0.17389025201318506,-0.006624213622514071,-0.02225058839067101,0.198238602979358,-0.00796865869812956,-0.01979313428122842,0.2049517574651496,-0.007711145818489256,-0.021421761646660348,0.2043461363928259,-0.010694907667547021,-0.021258438725278883,0.18449424904794223,0.0011041562657130464,0.0221701546863447,0.11859961954365737,0.002508566015036645,0.020249654441305984,0.926629535771726,0.12190823002855689,-0.49393136580028285,0.2929008606471533,-0.022216946960506596,-0.05899040368664671,0.2750930872559714,-0.01738990265118636,-0.056104434604785064,0.013476730923261692,-0.019131010041881273,-0.10563918588138042,0.29405599129625637,-0.005855787116761676,-0.07115486417949468,-0.5925636476463167,-0.013969335142417766,-0.012293887211265564,0.23862583331250084,-0.02445595549012395,-0.12087523782237689,0.5757306547384438,-0.025372328399452037,-0.09177672633899175,29.81077316482121,9.078187940138744,18.067538895040048,26.15944193737584,5.036712942950837,-11.537954880326675,295.00534179419253,-8.025380915216456,-60.180960878976066,98.83368296024088,0.5239927353835393,1.3253243043755845,1.385054332126958,-1.0023214110820056,-0.3827329210449524,155.25314013365238,33.50250408637269,29.755355779974934,7.175770575178338,0.23578051472180625,-6.057551089900144,4.14419761681908,0.6279852805188025,-0.5371828973378827,3.2893288344434226,-0.20630890784905057,0.3889800734056279
2020-03-25,25,3,52.08656,11.22235,193,33.0,45.0,0,1,0,0,0,1,0,0,1.08129,0.761855,0.193775,0.03108078,0.035940163,0.050695796,0.06384629,0.092642374,0.12599169,0.14546391,0.17124897,0.17622058,0.1729416,0.2094683,0.14143278,0.55385673,0.21309103,0.20278293,-0.110388525,0.21695797,-0.6174334,0.09533101,0.45875695,45.9735,20.795,248.539,100.277,0.0,210.826,3.141,3.926,3.413,0.024422332745475728,0.002277167560988784,0.004381279693535488,0.03346081058241831,-0.0005664317295965829,0.0030457841471782723,0.04861559347726814,-0.0022095530845203295,0.004289755607252192,0.05004113170196079,0.001485792840168101,0.012319365457871108,0.09031823814673244,-0.0034201441540999485,0.005744280007367514,0.15008587008133162,-0.005749376517818095,-0.018344803563513534,0.17584319936149237,-0.006457285425431751,-0.023922003936060615,0.20013377370007593,-0.007707714451061335,-0.021177089249014597,0.20685210108326105,-0.007445352590992082,-0.023186168492268983,0.2062459948657702,-0.010378227369709715,-0.022926167496060468,0.18450987339881156,0.0016328722532807408,0.0233255543479077,0.11824488758668603,0.002610017928846694,0.020577874484467296,0.9457013092888453,0.1227771566753679,-0.5146217359642132,0.29674070616941683,-0.02209762220775981,-0.06155205396165703,0.27858168340369627,-0.016718363889028937,-0.05908038951466732,0.017885956084286173,-0.019884572306501803,-0.10838990877778437,0.2972954173057261,-0.006142964758544608,-0.0741944825471815,-0.5911175983397938,-0.014252387680637076,-0.012063413979569115,0.24366928169377966,-0.02488873281613606,-0.12344953887764361,0.5793016230495173,-0.02468070515059586,-0.09586396789892143,30.650385272339538,8.316430163836538,7.006684563823928,26.755383255520243,8.67225239685946,-14.632635652379701,295.1185341171912,-7.442104552799222,-39.137429564391994,98.83924023272525,0.5716078046461104,0.8661519626286491,1.3922418422594172,0.2110996380236164,-1.6033414802830335,157.31356581790817,35.26896277474452,18.2434714073473,7.255883354521186,0.8764375871615627,-4.991320941682748,4.194070831289042,1.901868626700417,-2.169939457989459,3.2749029197843957,-0.39757067742908636,0.5356677576446907
2020-03-26,26,3,52.08656,11.22235,193,33.0,45.0,0,1,0,0,0,1,0,0,0.781661,1.08415,0.324965,0.03140968,0.03613322,0.051072437,0.06406339,0.09333988,0.12673347,0.1462526,0.17214245,0.17695308,0.17383683,0.21130224,0.14189246,0.5562715,0.21497479,0.2042577,-0.10954649,0.2177298,-0.6162399,0.096429646,0.4595337,39.4986,17.8525,248.325,99.76,0.0,210.551,3.536,4.556,3.16,0.02444893801922629,0.002517202161551115,0.004443539819222596,0.03340246789330778,-0.0006345502137643295,0.0033653023204565508,0.04879158217437342,-0.001933719997951889,0.004214574823578468,0.04980217571104919,0.0012473436982637601,0.013013870590687045,0.0905969268890947,-0.0031729049514055536,0.005915858062310861,0.15163563926305976,-0.0049179836629458535,-0.01998418560011392,0.17783304836286215,-0.005420772864103165,-0.026159675498758972,0.20206436599274386,-0.006643799777669744,-0.023278116215074113,0.20878860804418473,-0.006220712733488596,-0.02561481531069612,0.20818386198057906,-0.00900714535017299,-0.025339886630406067,0.18450378238913934,0.0011581989381096568,0.02564025867275102,0.11786718393758962,0.0018499512195696822,0.022175324842840696,0.965479959617261,0.11474588274791647,-0.5239543423651774,0.3006671419145434,-0.019137388899370493,-0.06655496301517291,0.28214789509071025,-0.013810685016023994,-0.06407951007468626,0.022406028526216114,-0.015223489253023366,-0.11672902927319276,0.30062529508280117,-0.005096543916198576,-0.0777989511666026,-0.5896735777762303,-0.010722905447133689,-0.01584341677663592,0.2488343454804173,-0.019179123518945383,-0.13322557596147194,0.5829491252294153,-0.021077227718256358,-0.10233819751115897,31.478138496275644,-1.3334382609761506,9.353899764700511,27.363994444985714,9.998606740358634,-19.510101185344347,295.2396902764579,-3.5862688620767,-43.32842141438121,98.84521967876478,0.423227189809459,0.49155313142577484,1.399338067943817,-1.30640578417556,-0.09293228376825691,159.36215987555656,27.64872730542012,23.540112819023307,7.336622090748355,1.1047969390505237,-4.905419029798878,4.243665636645166,2.179523493103331,-1.867189129748497,3.260255414739946,-0.0335613169602658,-0.06669409777967994
2020-03-27,27,3,52.08656,11.22235,193,33.0,45.0,0,1,0,0,0,1,0,0,0.921672,1.90823,0.587655,0.03165017,0.036430016,0.051463738,0.06422619,0.094036035,0.12773721,0.14737217,0.17319547,0.17801197,0.17507856,0.21318634,0.14261828,0.5616266,0.21737283,0.20609221,-0.10854867,0.21929598,-0.61516196,0.097062446,0.4609772,52.3804,18.3062,273.877,99.403,0.0,204.945,7.743,5.824,3.214,0.024472790902653,0.002598490996632122,0.004578888100714877,0.03334065225245781,-0.0007922111171585857,0.003881574864700775,0.048960658588201866,-0.0019055288421475746,0.004408608253945713,0.04955252804588133,0.0011769183256466675,0.013496743628472009,0.09086718638838938,-0.0030429306217837457,0.006211779233394374,0.1532060298929799,-0.004696258143000013,-0.020772561749979906,0.1798589568571486,-0.005218775800299592,-0.027268011056849006,0.20402960580731133,-0.006388538800486631,-0.02444559700682472,0.21076049466481894,-0.0059155868429805235,-0.026832937821838432,0.2101588769533868,-0.008601018325030328,-0.02647929862835649,0.18447643863351654,0.0016249460055609017,0.027084955360922564,0.11746704392324633,0.0020288593052591795,0.02312237677149448,0.9859723237294513,0.11605072485278249,-0.5403964485822339,0.304678177836612,-0.018766300617943495,-0.06853904721866852,0.2857902010250811,-0.013135384689545901,-0.06656260633553523,0.02703283481863926,-0.015866646982830055,-0.11971485783580921,0.3040448613924672,-0.005105795100722906,-0.07964308629174432,-0.5882347888641365,-0.011119403045877082,-0.015807768089986407,0.25411655968239877,-0.019898079671047012,-0.13715603401135176,0.5866704244788767,-0.02020991152088146,-0.10548331295799529,32.29336561404509,-1.7779549289904832,21.86498931494539,27.985131083002017,5.879821647721923,-15.558752730723938,295.3689392550252,3.7229340088921448,-25.214873263917355,98.85159793361751,0.20069226032801124,0.350709806054482,1.4062770054922575,-0.6451733679732033,-0.7611036375190542,161.39816915787605,11.332510372173768,32.21432046995017,7.417979977634897,1.534947149159795,-1.2099271267946916,4.292982026652992,1.4077765387161225,0.12324143463088522,3.245403617900689,0.10799086730473914,-0.13939448520542808
2020-03-28,28,3,52.08656,11.22235,193,33.0,45.0,0,1,0,0,0,1,0,0,1.2396,2.25863,1.00932,0.031913027,0.03680367,0.05195209,0.064439245,0.09485417,0.12907866,0.14885178,0.17453673,0.17940535,0.17676926,0.21504109,0.1433402,0.56767285,0.22010455,0.20824379,-0.10699064,0.22113395,-0.61364037,0.09839209,0.46268114,62.927,19.9223,263.855,99.23,0.0,217.14,6.72,4.689,3.189,0.024493856357301624,0.002673176973312084,0.00474599366938629,0.03327533011411697,-0.0009252624678643951,0.004453602353747421,0.049122539093419335,-0.0018590630760953516,0.004688613982676018,0.04929243151658951,0.001123720984346842,0.014023092499063645,0.09112854008511292,-0.002881763719554953,0.00660739363444203,0.15479623127868203,-0.004465026328811837,-0.021252544949870167,0.18192001191606505,-0.005023834619141788,-0.028044397296923262,0.2060286583539433,-0.006143475498322283,-0.025348452855621012,0.21276690908037812,-0.00561843802967237,-0.027743121050705755,0.21217012372992902,-0.008178559328552763,-0.02722230440137624,0.18442832286679486,0.0020863749835513985,0.028526392149653718,0.1170450189333734,0.002211765065979459,0.02408341600064716,1.0071848304373143,0.11580759216682604,-0.5553195726041403,0.3087716685574064,-0.018404843999506523,-0.07026227455789985,0.2895069565956622,-0.012513993499967015,-0.0687491730956952,0.03176219123358814,-0.016488363238473157,-0.12226446799511498,0.3075532262437762,-0.0051099315404668,-0.08130934470330939,-0.5868043473478687,-0.011440049561591626,-0.01539597309053975,0.2595114259303149,-0.020561747207086527,-0.14055758872322838,0.5904627830565803,-0.01933626400962062,-0.10844537904695967,33.095379562364286,6.26980190888491,23.561818528750806,28.618615626155393,7.481382338807455,-16.177697964962846,295.50661447499255,-4.937113422495466,-26.71450105249704,98.85834918868521,0.07330495935233394,0.2983458519624662,1.4130049850010413,0.1516086806876372,-1.5646136656886784,163.4207879742484,18.585892497363645,35.133319528387915,7.499964801009134,0.4727333017936249,-1.2526981028027588,4.342019719483406,0.4372482605674462,-0.0902679800508519,3.230365795310044,0.043689803580801906,-0.08505559889084591
